ACT,AGE,AGO,ANC,C,CEN,CIV,CLS,CRS,CU,DG,DLG,EN,FR,GOV,ID,MRQ,NFC,PLA,PSS,RISKY,SX,TV,USG,VN,VV
EMPLOYE,2,2,1,T,143,Mr,8,CI-4P,1,CAPBON,El Ouerdia,ES,0,Tunis,625140,CHERY,5,2,2,No,M,S5XDE29TL4W,VP,2,2
CORPS_ACTIFS,4,3,4,T,109,Mr,2,CI-4P,1,CAPBON,Menzel Temime,DI,0,Nabeul,152540,RENAULT,5,2,3,No,M,4SRAP4,VP,2,2
CORPS_ACTIFS,3,5,3,T,101,Mr,3,CI-4P,1,TUNIS CENTRE,Bab Bhar,ES,1,Tunis,744140,FIAT,2,2,3,No,M,178CYL1ATS,VP,2,2
RETRAITE,6,6,5,T,101,Mr,2,BREAK,1,TUNIS CENTRE,Nouvelle Medina,ES,1,Ben Arous,153340,OPEL,2,2,3,No,M,E835436,VP,1,1
PROFESSIONS_MEDICALES,4,5,2,T,155,Mme,10,CI-4P,1,TUNIS SUD,Sidi Hassine,ES,1,Tunis,831540,FIAT,2,2,2,No,F,178BXA1AAX,VP,1,1
EMPLOYE,5,5,1,P,173,Mr,8,CI-4P,1,TUNIS SUD,Ezzahra,DI,0,Ben Arous,1029740,MERCEDES-BENZ,5,2,5,No,M,O4VW694RT,VP,1,1
PROFESSIONNEL_CONSULTANT_EXPERT,5,5,5,T,113,Mr,2,CI-4P,1,TUNIS CENTRE,Borj El Amri,ES,0,Mannouba,196540,PEUGEOT,5,2,2,No,M,2AHFX2,VP,1,1
EMPLOYE,3,3,3,T,137,Mme,3,CI-4P,1,TUNIS SUD,Ben Arous,ES,1,Ben Arous,751940,VOLKSWAGEN,2,2,3,Yes,F,6R12C4,VP,2,2
ACTIVITES_COMMERCIALES,3,2,2,T,800,Mr,1,CAMIONNETTE,1,SAHEL,Kalaa El Kebira,DI,0,Sousse,793940,GREATWALL,5,2,5,Yes,M,NPWSY4DFD2L,u1,5,5
EMPLOYE,4,4,2,T,147,Mr,8,CI-4P,1,TUNIS NORD,Mornaguia,ES,1,Mannouba,739340,RENAULT,2,2,4,No,M,LM1A0H,VP,3,3
EDUCATION_FORMATION,4,4,5,T,103,Mr,3,CI-4P,1,SAHEL,Sousse Jaouhara,DI,0,Sousse,187940,RENAULT,5,2,3,No,M,BMSF05,VP,2,2
ACTIVITES_COMMERCIALES,6,3,3,T,805,Mme,1,CI-4P,1,TUNIS NORD,Le Bardo,ES,1,Tunis,253540,TOYOTA,2,2,3,No,F,NCP151LAHMR,VP,4,4
EMPLOYE,2,3,2,T,112,Mme,8,CI-2P,1,TUNIS CENTRE,Hammam Lif,ES,1,Ben Arous,852940,HYUNDAI,2,2,2,No,F,BC51BA,VP,3,3
PROFESSIONS_MEDICALES,4,3,2,T,109,Mme,5,CI-4P,1,CAPBON,Nabeul,ES,1,Nabeul,172540,RENAULT,2,2,3,No,F,LB270F,VP,2,2
RETRAITE,5,3,5,T,111,Mr,1,CI-4P,1,SAHEL,Monastir,ES,0,Monastir,212740,SEAT,5,2,3,No,M,6J52C4,VP,3,3
EDUCATION_FORMATION,3,4,5,T,103,Mr,2,CI-4P,1,SAHEL,Msaken,ES,0,Sousse,178140,RENAULT,5,2,3,No,M,LB270F,VP,2,2
EMPLOYE,4,3,3,T,179,Mr,1,CI-4P,1,SUD,Gafsa Sud,ES,0,Gafsa,570340,VOLKSWAGEN,5,2,3,No,M,6R12C4,VP,3,2
EDUCATION_FORMATION,3,4,3,T,116,Mme,2,CI-4P,1,TUNIS NORD,Le Bardo,ES,0,Tunis,584540,AUDI,5,2,5,No,F,8E,VP,4,4
GERANT_DIRIGEANT,2,6,2,T,191,Mr,6,PLATEAU,1,SAHEL,Moknine,ES,1,Monastir,875140,RENAULT,5,3,4,No,M,TFR54JDL,u1,5,5
ACTIVITES_COMMERCIALES,2,3,2,T,144,Mr,3,CI-4P,1,SAHEL,Teboulba,ES,1,Monastir,873340,RENAULT,2,2,4,No,M,LZLET7,VP,4,4
EDUCATION_FORMATION,5,3,3,T,128,Mr,1,CI-4P,1,TUNIS NORD,Ettahrir,ES,0,Tunis,277140,VOLKSWAGEN,5,2,3,No,M,1K,VP,4,4
PROFESSIONS_MEDICALES,1,3,2,T,130,Mme,8,CI-4P,1,TUNIS SUD,Megrine,ES,1,Ben Arous,1018540,CHEVROLET,2,2,4,No,F,PJ5C6,VP,3,3
AGRICULTURE,4,4,3,T,131,Mr,3,CAMIONNETTE,5,CAPBON,Hammamet,DI,1,Nabeul,514140,ISUZU,2,2,5,No,M,DL33C,u1,3,3
ACTIVITES_COMMERCIALES,4,5,4,T,119,Entreprise,5,FOURGON,4,TUNIS SUD,Bou Mhel El Bassatine,DI,0,Ben Arous,529340,PEUGEOT,5,2,4,No,JP,5BWJZE,u1,1,1
ARTISAN,4,4,3,T,147,Mr,3,CI-4P,1,TUNIS NORD,La Soukra,ES,1,Ariana,790540,VOLKSWAGEN,2,2,3,No,M,1K,VP,3,3
GERANT_DIRIGEANT,6,3,1,T,831,Mr,3,CI-4P,1,TUNIS SUD,Kairouan Sud,DI,0,Kairouan,1151140,B.M.W.,5,2,6,Yes,M,7C2108,VP,5,5
EMPLOYE,2,5,3,T,122,Couple,6,CI-4P,1,TUNIS SUD,El Mourouj,ES,0,Ben Arous,806140,RENAULT,5,2,3,No,C,LB270F,VP,2,2
EMPLOYE,3,6,4,T,120,Mme,2,CI-4P,1,SUD,Houmet Essouk,ES,0,Medenine,414940,VOLKSWAGEN,5,2,3,No,F,6NCWN24,VP,1,1
EMPLOYE,4,2,1,T,151,Mme,8,CI-4P,1,SAHEL,Sousse Jaouhara,ES,0,Sousse,1084140,MAZDA,5,2,3,No,F,DL2SAM,VP,3,3
EMPLOYE,3,6,3,T,120,Mme,1,CI-4P,4,SUD,Houmet Essouk,ES,0,Medenine,754540,PEUGEOT,5,2,2,No,F,20AC11,VP,1,1
ACTIVITES_COMMERCIALES,3,2,1,T,122,Mr,8,CI-4P,1,TUNIS SUD,Bizerte Nord,ES,0,Bizerte,838741,RENAULT,5,2,3,No,M,4SRAP4,VP,3,3
EMPLOYE,4,2,2,T,109,Mme,7,CI-4P,1,CAPBON,Nabeul,ES,1,Nabeul,578741,CITROEN,2,2,2,No,F,PSCFBXH1A00,VP,3,3
RETRAITE,6,2,5,T,111,Mr,1,CI-4P,1,SAHEL,Monastir,ES,1,Monastir,127941,HYUNDAI,2,2,2,No,M,A851AB,VP,4,4
EMPLOYE,4,4,1,T,130,Mme,8,CI-4P,5,TUNIS SUD,Hammam Lif,ES,1,Ben Arous,884741,OPEL,2,2,4,No,F,PB11,VP,3,3
ARCHITECTURE_BTP_IMMOBILIER,1,4,2,T,102,Mr,4,CI-4P,1,TUNIS NORD,Bizerte Nord,DI,0,Bizerte,808541,B.M.W.,5,2,4,Yes,M,VC31BM,VP,4,4
INGENIEUR,5,4,1,T,823,Mr,8,CI-4P,1,TUNIS NORD,Ariana Ville,ES,0,Ariana,440141,MERCEDES-BENZ,5,2,4,No,M,204045,VP,5,5
EMPLOYE,5,3,3,T,101,Mme,1,CI-4P,5,TUNIS CENTRE,Hammam Lif,ES,1,Ben Arous,226741,VOLKSWAGEN,2,2,3,No,F,6R12CR,VP,3,3
INGENIEUR,2,3,3,T,129,Mr,3,CI-4P,1,SFAX,Sakiet Ezzit,ES,1,Sfax,620341,SEAT,2,2,3,No,M,6J52C4,VP,3,3
RETRAITE,5,6,5,T,101,Mr,1,CI-4P,1,TUNIS CENTRE,Mornag,DI,1,Ben Arous,181541,PEUGEOT,2,2,3,No,M,3AH1A1MODIF,VP,1,1
EDUCATION_FORMATION,3,4,5,T,102,Mr,1,CI-4P,1,TUNIS NORD,El Menzah,DI,1,Tunis,262141,PEUGEOT,2,2,3,No,M,4H9HXC,VP,3,3
PROFESSIONS_MEDICALES,4,5,4,T,116,Mme,1,CI-4P,1,TUNIS NORD,Raoued,ES,1,Ariana,278741,CITROEN,2,2,2,No,F,FCHFXM,VP,2,2
ACTIVITES_SPORTIVES,2,4,2,T,144,Mr,3,CI-4P,1,SAHEL,Moknine,DI,1,Monastir,794541,VOLKSWAGEN,2,2,3,No,M,1K,VP,4,4
EMPLOYE,4,5,3,T,116,Mr,1,CI-4P,1,TUNIS NORD,Le Bardo,DI,1,Tunis,220941,PEUGEOT,2,2,3,No,M,7BWJZT,VP,2,2
OUVRIER,3,6,1,T,179,Mr,1,CI-4P,2,SUD,El Ksar,ES,0,Gafsa,1119741,VOLKSWAGEN,5,2,2,Yes,M,6N,VP,2,2
PROFESSIONS_MEDICALES,2,3,3,T,102,Mme,5,CI-4P,1,TUNIS NORD,Utique,ES,1,Bizerte,704941,SEAT,2,2,3,No,F,6J52C4,VP,3,3
RETRAITE,6,6,5,T,118,Mme,1,CI-4P,1,SAHEL,Hammam Sousse,ES,1,Sousse,227541,FIAT,2,2,2,No,F,176AH55F,VP,1,1
RETRAITE,4,5,3,T,109,Mr,2,CI-4P,1,CAPBON,Dar Chaabane Elfehri,ES,1,Nabeul,703141,VOLKSWAGEN,2,2,3,No,M,TGF48X12XE,VP,4,4
EMPLOYE,3,4,2,T,143,Mr,8,CI-4P,1,CAPBON,Beni Khiar,ES,1,Nabeul,879941,OPEL,2,2,3,No,M,OAHL48,VP,2,2
ACTIVITES_COMMERCIALES,3,4,3,T,188,Etablissement,6,PLATEAU,1,CAPBON,Korba,DI,0,Nabeul,709541,ISUZU,5,2,5,No,JP,EL34C,u1,2,2
RETRAITE,5,2,5,T,112,Mme,2,CI-4P,1,TUNIS CENTRE,Soliman,ES,0,Nabeul,182341,PEUGEOT,5,2,3,No,F,CCHMW0D,VP,4,4
EMPLOYE,4,7,4,T,130,Mme,2,CI-4P,1,TUNIS SUD,Hammam Lif,ES,1,Ben Arous,218741,VOLKSWAGEN,2,2,2,No,F,POLO,VP,1,1
ACTIVITES_COMMERCIALES,5,6,1,P,188,Mr,7,PLATEAU,1,CAPBON,Korba,DI,0,Nabeul,659141,PEUGEOT,5,2,4,Yes,M,404UXD,u1,1,1
EDUCATION_FORMATION,3,3,2,T,141,Mme,8,CI-4P,1,TUNIS NORD,Mnihla,ES,1,Ariana,873141,FIAT,2,2,3,No,F,199BXA1A01X,VP,2,2
PROFESSIONS_MEDICALES,3,4,4,T,101,Mme,2,CI-4P,1,TUNIS CENTRE,El Ouerdia,DI,0,Tunis,550341,RENAULT,5,2,3,No,F,JMR205,VP,1,1
PARAMEDICAL,3,3,2,T,152,Mr,5,CAMIONNETTE,1,SAHEL,Mahdia,DI,1,Mahdia,905141,CITROEN,5,2,3,No,M,7B9HF01,u1,2,2
RETRAITE,4,1,1,T,191,Mme,8,BREAK,1,SAHEL,Monastir,ES,0,Monastir,1077941,MAHINDRA,5,2,3,No,F,VE2RBC,VP,4,4
INGENIEUR,2,3,2,T,116,Mme,3,CI-4P,1,TUNIS NORD,El Guettar,ES,1,Gafsa,740541,FORD,2,2,3,No,F,JA8HB,VP,4,4
EMPLOYE,8,2,1,T,130,Entreprise,8,CI-4P,1,TUNIS SUD,Hammam Chatt,ES,1,Ben Arous,1061341,KIA,2,2,3,No,JP,H8S6K3615,VP,5,5
CORPS_ACTIFS,4,5,4,T,102,Mr,1,CI-4P,1,TUNIS NORD,Jarzouna,ES,1,Bizerte,292541,RENAULT,2,2,3,No,M,LB11CF,VP,2,2
ACTIVITES_COMMERCIALES,1,3,1,T,181,Mr,8,CI-4P,1,SAHEL,Sbikha,DI,1,Kairouan,1016941,VOLKSWAGEN,2,2,3,No,M,3C,VP,5,5
RETRAITE,4,1,3,T,137,Mme,1,BREAK,1,TUNIS SUD,Hammam Chatt,ES,1,Ben Arous,248541,CHERY,2,2,3,No,F,A1XDE11TL5W,VP,4,4
PROFESSIONS_MEDICALES,3,3,2,T,121,Mr,3,CI-4P,1,SUD,Metlaoui,ES,0,Gafsa,674541,RENAULT,5,2,3,No,M,4SRAP4,VP,3,3
PROFESSIONNEL_CONSULTANT_EXPERT,5,3,3,T,122,Mr,3,CI-4P,1,TUNIS SUD,El Kabbaria,DI,1,Tunis,262941,VOLKSWAGEN,2,2,3,No,M,3C,VP,4,4
PROFESSIONS_MEDICALES,5,6,4,T,126,Mme,2,CI-4P,1,NORD OUEST,Nebeur,DI,0,Kef,447341,MERCEDES-BENZ,5,2,4,No,F,123 D,VP,1,1
INGENIEUR,2,3,3,T,130,Mr,4,CI-4P,1,TUNIS SUD,Bou Mhel El Bassatine,ES,1,Ben Arous,542741,VOLKSWAGEN,2,2,2,No,M,9N30V4,VP,2,2
EMPLOYE,5,6,5,T,130,Mr,1,CI-4P,1,TUNIS SUD,Bou Mhel El Bassatine,ES,1,Ben Arous,151541,FIAT,2,2,2,No,M,176AH55F,VP,2,2
RETRAITE,6,2,1,T,132,Mr,8,CI-4P,1,SAHEL,Msaken,DI,0,Sousse,1053741,RENAULT,5,2,3,No,M,2R0716,VP,5,5
EDUCATION_FORMATION,5,4,3,T,124,Mr,4,CI-4P,1,SAHEL,Mahdia,ES,1,Mahdia,257341,RENAULT,2,2,3,No,M,LB270F,VP,2,2
EDUCATION_FORMATION,4,2,3,T,103,Mr,3,CAMIONNETTE,1,SAHEL,Kalaa El Kebira,DI,0,Sousse,206741,ISUZU,5,2,4,No,M,TFR54HSL,u1,4,4
RESIDENT_A_L'ETRANGER,1,3,1,T,116,Mme,8,CI-4P,1,TUNIS NORD,Ettahrir,DI,1,Tunis,1048541,MERCEDES-BENZ,2,2,4,Yes,F,245G,VP,6,6
RESIDENT_A_L'ETRANGER,2,2,1,T,132,Mr,8,BREAK,1,SAHEL,Msaken,DI,0,Sousse,1083941,CITROEN,5,2,3,No,M,3ABHY61S,VP,4,4
ACTIVITES_COMMERCIALES,3,2,5,T,130,Mme,1,CI-4P,1,TUNIS SUD,Ezzahra,ES,0,Ben Arous,284341,SEAT,5,2,3,No,F,A1XDE11TL5W,VP,4,4
ACTIVITES_COMMERCIALES,2,3,2,T,120,Mr,4,CI-4P,1,SUD,Midoun,ES,1,Medenine,505541,RENAULT,2,2,3,No,M,4SRAP4,VP,3,3
ACTIVITES_COMMERCIALES,2,3,1,T,119,Mr,8,CI-4P,1,TUNIS SUD,El Kabbaria,ES,1,Tunis,1093141,PEUGEOT,2,2,3,Yes,M,CCHMW0D,VP,4,4
EDUCATION_FORMATION,4,3,2,T,122,Mme,1,CI-4P,1,TUNIS SUD,El Mourouj,ES,1,Ben Arous,476141,KIA,2,2,3,No,F,IHS4,VP,2,2
RETRAITE,5,3,3,T,112,Mme,9,CI-4P,5,TUNIS CENTRE,Ariana Ville,ES,1,Ariana,202941,PEUGEOT,2,2,3,No,F,DDHMV0,VP,3,3
RETRAITE,5,5,3,T,101,Mr,3,CI-4P,1,TUNIS CENTRE,El Omrane Superieur,ES,1,Tunis,136741,RENAULT,2,2,2,No,M,BB10CF,VP,2,2
PROFESSIONS_MEDICALES,2,4,3,T,103,Mme,4,CAMIONNETTE,1,SAHEL,Akouda,DI,1,Sousse,729141,FORD,2,2,5,No,F,2AWBD3,u1,1,1
RESIDENT_A_L'ETRANGER,3,5,3,T,132,Mme,3,CI-4P,1,SAHEL,Msaken,DI,0,Sousse,544341,RENAULT,5,2,3,No,F,JM0205,VP,2,2
EMPLOYE,5,4,2,T,105,Mr,1,CI-4P,1,TUNIS CENTRE,Oued Ellil,ES,1,Mannouba,146341,RENAULT,2,2,3,No,M,LB11CF,VP,2,2
AGRICULTURE,5,2,2,T,179,Mr,5,CI-4P,1,SUD,Sned,ES,0,Gafsa,902541,ISUZU,5,2,4,Yes,M,TFR54JSL,u1,4,4
RETRAITE,5,3,3,T,141,Mr,4,CI-4P,1,TUNIS NORD,La Soukra,ES,1,Ariana,326341,PEUGEOT,2,2,4,No,M,GBWJYB1P,u1,3,3
PROFESSIONS_MEDICALES,2,4,2,T,109,Mme,4,CAMIONNETTE,1,CAPBON,Dar Chaabane Elfehri,ES,1,Nabeul,700741,RENAULT,2,2,4,No,F,JMSE06,u1,2,2
EDUCATION_FORMATION,3,5,4,T,132,Mr,1,CI-4P,1,SAHEL,Msaken,ES,1,Sousse,240141,RENAULT,2,2,2,No,M,BB10CF,VP,2,2
INFORMATIQUE,1,1,1,T,807,Mme,8,CI-5P,1,SAHEL,Ksibet El Mediouni,ES,0,Monastir,1096141,PEUGEOT,5,2,2,No,F,CCHMP0/D,VP,3,3
RETRAITE,5,4,3,T,128,Mr,4,CI-4P,1,TUNIS NORD,El Omrane Superieur,ES,1,Tunis,171141,VOLKSWAGEN,5,2,3,No,M,BNS4A5615,VP,4,4
EMPLOYE,3,2,2,T,144,Mme,8,CI-4P,1,SAHEL,Jendouba Nord,ES,1,Jendouba,426941,HYUNDAI,2,2,3,No,F,A751,VP,4,4
EMPLOYE,2,5,3,T,151,Mme,2,CI-4P,1,SAHEL,Kairouan Sud,ES,1,Kairouan,685741,VOLKSWAGEN,2,2,2,No,F,6N20B2,VP,2,2
DIRECTEUR,2,2,2,T,138,Mr,8,CI-4P,1,TUNIS NORD,Sakiet Eddaier,ES,1,Sfax,1018741,SEAT,2,2,2,No,M,KJ12B2,VP,5,5
ACTIVITES_COMMERCIALES,2,3,2,T,151,Mme,8,CI-4P,1,SAHEL,Sousse Ville,ES,1,Sousse,800541,RENAULT,2,2,3,No,F,BR120H,VP,2,2
RETRAITE,6,6,1,T,111,Mr,4,CI-4P,1,SAHEL,Monastir,ES,0,Monastir,624541,DAEWOO,5,2,3,No,M,TF48CE,VP,1,1
PROFESSIONS_MEDICALES,6,3,3,T,101,Mme,4,CI-4P,1,TUNIS CENTRE,Ben Arous,DI,0,Ben Arous,523941,VOLKSWAGEN,5,2,2,Yes,F,6R,taxi,3,3
EDUCATION_FORMATION,5,3,5,T,128,Mr,1,CI-4P,1,TUNIS NORD,El Menzah,ES,1,Tunis,175141,PEUGEOT,2,2,3,No,M,SCHFVBD,VP,4,4
EDUCATION_FORMATION,3,5,4,T,128,Mme,1,CI-4P,1,TUNIS NORD,El Omrane Superieur,ES,1,Tunis,233941,VOLKSWAGEN,2,2,2,Yes,F,POLO 5,VP,1,1
EDUCATION_FORMATION,3,4,2,T,144,Mme,3,CI-4P,1,SAHEL,Teboulba,ES,0,Monastir,692541,FIAT,5,2,3,No,F,178CYL1ANA2,VP,2,2
INGENIEUR,3,2,1,T,825,Mme,1,CI-4P,1,SAHEL,Sousse Ville,ES,0,Sousse,1093341,TOYOTA,5,2,2,No,F,KSP130LCHMR,VP,4,4
RETRAITE,5,3,5,T,101,Mr,4,CI-4P,1,TUNIS CENTRE,Ezzahra,ES,1,Ben Arous,143541,VOLKSWAGEN,2,2,3,No,M,6R12C4,VP,2,2
PROFESSIONS_MEDICALES,2,4,2,T,116,Mme,3,CI-4P,1,TUNIS NORD,Kalaa Essghira,ES,1,Sousse,846941,FORD,2,2,3,No,F,JA8NKR,VP,2,2
PARAMEDICAL,4,4,3,T,131,Mme,1,CI-4P,1,CAPBON,Hammamet,ES,0,Nabeul,492941,VOLKSWAGEN,5,2,3,No,F,9N30D4,VP,3,3
RETRAITE,5,2,2,T,120,Mr,4,CI-4P,1,SUD,Houmet Essouk,ES,0,Medenine,813141,HYUNDAI,5,2,3,No,M,A851CA,VP,3,3
ACTIVITES_COMMERCIALES,3,6,2,T,144,Mr,6,CI-4P,1,SAHEL,Ksar Helal,DI,1,Monastir,838141,MERCEDES-BENZ,2,2,4,Yes,M,123120,VP,1,1
PROFESSIONS_MEDICALES,5,4,1,T,130,Mme,8,CI-4P,1,TUNIS SUD,Hammam Chatt,DI,1,Ben Arous,1017541,RENAULT,2,2,3,No,F,BZ0C05,VP,2,2
EDUCATION_FORMATION,4,2,4,T,111,Mme,1,CI-4P,1,SAHEL,Monastir,ES,1,Monastir,442941,KIA,2,2,3,No,F,TAS6K361B,VP,4,4
EMPLOYE,5,4,2,T,109,Mr,5,CI-4P,4,CAPBON,Kalaa El Kebira,ES,0,Sousse,828141,VOLKSWAGEN,5,2,2,No,M,6R12B4,VP,2,2
EMPLOYE,4,3,2,T,121,Mr,1,CI-4P,1,SUD,El Guettar,ES,1,Gafsa,190141,CITROEN,2,2,3,No,M,7B9HNO,u1,3,3
EDUCATION_FORMATION,3,5,2,T,151,Mme,4,CI-4P,1,SAHEL,Sousse Jaouhara,ES,0,Sousse,767941,VOLKSWAGEN,5,2,2,No,F,9N10B4,VP,2,2
PROFESSIONS_MEDICALES,3,5,4,T,103,Mr,4,CI-4P,1,SAHEL,Sousse Jaouhara,DI,1,Sousse,285541,B.M.W.,2,2,4,No,M,320D,VP,4,4
CORPS_ACTIFS,5,3,1,T,811,Mr,1,CI-4P,1,SAHEL,El Jem,ES,1,Mahdia,145741,KIA,2,2,3,No,M,IHS4K3615,VP,4,4
EDUCATION_FORMATION,5,6,3,T,130,Mr,5,CI-4P,1,TUNIS SUD,Hammam Chatt,ES,1,Ben Arous,405941,VOLKSWAGEN,5,2,3,No,M,1J,VP,2,2
RETRAITE,7,4,2,T,101,Mr,2,CI-4P,1,TUNIS CENTRE,Ezzahra,ES,1,Ben Arous,100541,RENAULT,2,2,3,No,M,LB270F,VP,2,2
PROFESSIONS_MEDICALES,2,4,4,T,107,Mr,4,CI-4P,1,SUD,Ben Guerdane,DI,0,Medenine,528541,VOLKSWAGEN,5,2,3,No,M,3C2011,VP,3,3
PROFESSIONS_MEDICALES,4,5,3,T,130,Mme,3,CI-4P,1,TUNIS SUD,Hammam Chatt,ES,1,Ben Arous,794341,VOLKSWAGEN,2,2,2,No,F,9N10B4,VP,2,2
RETRAITE,5,5,2,T,109,Mr,1,CI-4P,1,CAPBON,Korba,DI,1,Nabeul,231542,PEUGEOT,2,2,3,Yes,M,6D9HYB,VP,2,2
ACTIVITES_COMMERCIALES,4,6,3,T,130,Mr,3,CI-4P,1,TUNIS SUD,Soliman,DI,1,Nabeul,707742,VOLKSWAGEN,2,2,3,No,M,1H,VP,1,1
ACTIVITES_COMMERCIALES,3,3,4,T,119,Mr,1,CAMIONNETTE,4,TUNIS SUD,Mornag,DI,0,Ben Arous,528542,MITSUBISHI,5,2,5,No,M,KB4TGJNXZL6,u1,4,4
EMPLOYE,4,6,2,T,180,Mr,4,CI-4P,1,CAPBON,Zaghouan,ES,0,Zaghouan,866942,PEUGEOT,5,2,2,No,M,1AH3A8,VP,1,1
RETRAITE,6,6,4,T,102,Mr,1,CI-4P,1,TUNIS NORD,Ras Jebel,ES,0,Bizerte,501742,PEUGEOT,5,2,2,No,M,20AC11,VP,1,1
RETRAITE,7,3,5,T,116,Mr,3,CI-4P,1,TUNIS NORD,Le Bardo,ES,0,Tunis,118742,SEAT,5,2,3,No,M,1P11E2,VP,4,4
PROFESSIONS_MEDICALES,2,2,1,T,191,Mme,8,BREAK,1,SAHEL,Sayada Lamta Bou Hajar,ES,0,Monastir,1064142,JEEP,5,2,6,No,F,JK,VP,5,5
EMPLOYE,4,4,3,T,128,Mme,3,CI-4P,1,TUNIS NORD,Oued Ellil,DI,1,Mannouba,570342,RENAULT,2,2,3,No,F,JMRF05,VP,2,2
EDUCATION_FORMATION,4,3,2,T,191,Mr,8,CI-4P,1,SAHEL,Moknine,ES,1,Monastir,881542,FIAT,2,2,2,No,M,199BXA1A01E,VP,2,2
CORPS_ACTIFS,4,3,2,T,102,Mr,9,CI-4P,1,TUNIS NORD,Bizerte Nord,ES,0,Bizerte,903142,CHEVROLET,5,2,3,No,M,TJ5CD,VP,2,2
PROFESSIONS_MEDICALES,4,6,3,T,111,Mr,3,BREAK,1,SAHEL,Monastir,DI,1,Monastir,178542,TOYOTA,2,2,3,No,M,CT190L,VP,1,1
PROFESSIONS_MEDICALES,3,6,3,T,121,Mr,5,CI-4P,5,SUD,Gafsa Sud,ES,1,Gafsa,683342,RENAULT,2,2,3,No,M,L42100,VP,1,1
EMPLOYE,3,5,4,T,181,Mme,3,FOURGON,1,SAHEL,Cherarda,ES,0,Kairouan,514942,PEUGEOT,5,2,4,No,F,GBWJYB,u1,2,2
PROFESSIONNEL_CONSULTANT_EXPERT,4,3,3,T,109,Mr,1,CI-5P,1,CAPBON,Beni Khiar,ES,0,Nabeul,728542,SSANGYONG,5,2,4,No,M,JHHXCJ,VP,5,5
EDUCATION_FORMATION,0,3,2,T,144,Entreprise,1,CI-4P,1,SAHEL,Nabeul,ES,1,Nabeul,639542,SEAT,2,2,4,Yes,JP,KH74YZ,VP,5,5
EMPLOYE,5,5,4,T,109,Mr,3,CI-4P,1,CAPBON,Rades,ES,1,Ben Arous,196142,RENAULT,2,2,2,No,M,BBOFBF,VP,2,2
EMPLOYE,5,3,4,T,109,Mr,5,CI-4P,1,CAPBON,Nabeul,ES,1,Nabeul,166142,OPEL,2,2,3,No,M,D6DBVERSION,VP,4,4
AGRICULTURE,4,3,1,P,188,Mr,5,PLATEAU,1,CAPBON,Jendouba Nord,DI,0,Jendouba,878742,ISUZU,5,2,4,No,M,EL34C8,u1,4,4
PROFESSIONS_MEDICALES,0,3,1,T,141,Mme,9,CI-4P,1,TUNIS NORD,La Soukra,ES,1,Ariana,901542,FORD,2,2,3,No,F,JA8NKR,VP,2,2
PROFESSIONS_MEDICALES,3,5,4,T,138,Mme,1,CI-4P,1,TUNIS NORD,Ariana Ville,ES,1,Ariana,537142,PEUGEOT,5,2,3,No,F,LPHNZBC1F00,VP,4,4
RESIDENT_A_L'ETRANGER,1,2,1,T,124,Mr,8,CI-4P,1,SAHEL,Souassi,DI,1,Mahdia,1075742,AUDI,2,2,5,No,M,4G,VP,6,6
PROFESSIONS_MEDICALES,2,2,2,T,807,Mme,8,CI-4P,1,SAHEL,Monastir,ES,0,Monastir,775142,KIA,5,2,2,No,F,TAS6K2615,VP,3,3
RESIDENT_A_L'ETRANGER,5,3,1,T,151,Mr,8,BREAK,1,SAHEL,Sousse Riadh,DI,0,Sousse,1044742,CITROEN,5,2,3,No,M,3D9HC81S,VP,4,4
AGRICULTURE,4,5,3,T,124,Mr,2,CAMIONNETTE,1,SAHEL,Sidi Alouene,DI,0,Mahdia,258342,PEUGEOT,5,2,4,No,M,ZAAMFA,u1,2,2
EMPLOYE,3,5,3,T,150,Mr,4,CI-4P,1,TUNIS SUD,El Hrairia,ES,1,Tunis,608742,RENAULT,2,2,4,No,M,5RSN0A,u1,4,4
EDUCATION_FORMATION,4,5,4,T,111,Mme,4,CI-4P,1,SAHEL,Monastir,ES,0,Monastir,280542,FIAT,5,2,3,No,F,7C9HKC,u1,2,2
PROFESSIONS_MEDICALES,4,4,2,T,129,Mme,3,CI-4P,1,SFAX,Sakiet Ezzit,DI,1,Sfax,686542,VOLKSWAGEN,2,2,3,No,F,ZZZ1KZ,VP,1,1
EMPLOYE,4,3,4,T,105,Mr,2,BREAK,1,TUNIS CENTRE,Ezzouhour  (Tunis),DI,0,Tunis,148942,PEUGEOT,5,2,3,No,M,OU9HR8,VP,3,3
RETRAITE,6,2,2,T,124,Mr,3,CI-4P,1,SAHEL,Mahdia,ES,0,Mahdia,814942,MG,5,2,4,No,M,AS21AB3PAMD,VP,4,4
EMPLOYE,2,3,2,T,144,Mme,4,CI-4P,1,SAHEL,Moknine,ES,1,Monastir,876742,PEUGEOT,2,2,3,Yes,F,DDHMV0,VP,3,3
RETRAITE,5,4,2,T,122,Mr,9,CI-4P,1,TUNIS SUD,El Mourouj,ES,1,Ben Arous,869742,VOLKSWAGEN,2,2,4,No,M,5K12E1,VP,3,3
OUVRIER,2,3,1,P,151,Mr,8,BREAK,1,SAHEL,Msaken,ES,0,Sousse,1080342,NISSAN,5,2,4,No,M,FEAJ11,VP,1,1
